time,BTC,ETH,XEC,SHIB,DOGE,SOL,XRP,AXS,LUNA,OMG,BUSD,BNB,DOT,ADA,FIL,LTC,TRX,USDT,ATOM,XTZ,LINK,EOS,AVAX,ALGO,STPT,BCH,ICP,ETC,FTT,NFT,OKB,XLM,THETA,UNI,BTT,MATIC,JST,USDC,VET,DYDX,QTUM,ICX,HBAR,FTM,IOST,CRV,SRM,NEAR,XMR,COMP,SUSHI,SLP,FET,ONE,NEO,WIN,1INCH,GRT,COTI,CHZ,BSV,ZEC,RUNE,EGLD,CELO,ZIL,REN,DASH,AAVE,WAVES,FLOW,MANA,ONT,MIOTA,CELR,KSM,SNX,TT,DENT,CAKE,MINA,HT,ENJ,SXP,XEM,SC,YFI,WBTC,AMP,CVC,SAND,POLY,KLAY,AR,RSR,ANKR,HOT,ELF,RVN
1633122000,48374.06,3325.64,0.0002482,7.65e-06,0.2244,162.05,1.047,111.68,38.09,12.24,1.0,421.82,32.03,2.26,69.56,166.71,0.09435,1.001,37.51,6.584,26.41,4.256,67.77,1.775,0.0595,542.76,50.61,52.08,55.46,2.98e-06,17.45,0.2988,5.823,25.56,0.003431,1.257,0.06874,1.0,0.108,22.19,11.52,1.954,0.3667,1.424,0.0569,2.546,8.338,7.769,259.19,326.44,10.92,0.07413,0.7972,0.1593,42.3,0.0004354,2.927,0.7107,0.5917,0.2839,138.88,114.36,7.87,245.98,6.233,0.094,1.048,176.52,302.27,26.1,18.04,0.7579,0.8467,1.328,0.1446,348.48,10.42,0.01064,0.004789,20.0,4.53,8.62,1.507,2.368,0.1609,0.01606,31649.85,48374.06,0.05062,0.4746,0.8114,0.7117,1.228,48.91,0.03312,0.08504,0.008587,0.6661,0.105
1633125600,48017.29,3286.15,0.0002472,7.61e-06,0.2204,158.84,1.031,108.25,37.8,12.66,0.9999,416.0,31.63,2.228,70.61,165.68,0.09373,1.0,37.21,6.552,26.07,4.237,66.74,1.742,0.06002,539.28,50.36,51.58,54.77,3.03e-06,17.29,0.2975,5.856,25.19,0.003399,1.242,0.06796,1.0,0.1066,21.92,11.48,1.893,0.3602,1.4,0.05669,2.504,8.116,7.688,255.74,322.38,10.76,0.07699,0.7869,0.1577,41.81,0.0004322,2.897,0.7012,0.5782,0.2813,138.96,113.32,7.947,238.84,6.169,0.09299,1.036,174.54,298.37,25.81,17.61,0.7479,0.84,1.317,0.1417,346.44,10.27,0.01056,0.004798,19.72,4.44,8.61,1.502,2.341,0.1607,0.0159,31189.46,48017.29,0.05031,0.467,0.7883,0.715,1.228,48.16,0.03308,0.08406,0.008519,0.6645,0.1037
1633129200,48164.35,3310.63,0.0002516,7.71e-06,0.2229,161.67,1.043,110.37,37.81,12.81,0.9999,421.58,31.96,2.255,71.51,166.23,0.0948,1.001,37.88,6.691,26.32,4.277,67.72,1.772,0.06117,543.64,51.61,51.93,55.25,3.11e-06,17.46,0.3005,5.986,25.65,0.003407,1.266,0.06896,1.0,0.1083,22.33,11.69,1.911,0.3651,1.418,0.05774,2.536,8.248,7.827,257.92,326.7,10.83,0.07542,0.7887,0.1596,42.31,0.0004335,2.918,0.7067,0.579,0.2873,139.77,114.87,7.962,241.98,6.155,0.09467,1.045,176.96,302.55,26.15,17.65,0.7538,0.8455,1.319,0.145,349.0,10.49,0.0106,0.004834,19.97,4.55,8.76,1.523,2.372,0.1606,0.0161,31681.01,48164.35,0.0503,0.4775,0.8109,0.735,1.24,48.89,0.03352,0.08498,0.008511,0.6754,0.1065
1633132800,47830.28,3294.02,0.00024,7.6e-06,0.2205,159.34,1.033,116.97,37.74,12.88,0.9997,417.39,32.2,2.229,70.65,167.11,0.09381,1.0,39.23,6.745,26.3,4.282,66.87,1.748,0.05883,544.31,50.97,53.98,54.75,3.03e-06,17.43,0.2987,5.916,25.55,0.003406,1.253,0.06812,1.001,0.1079,22.67,12.25,1.857,0.3585,1.408,0.05629,2.5,8.446,7.634,255.46,325.96,10.74,0.07369,0.7762,0.1576,42.41,0.0004305,2.875,0.7081,0.5759,0.2842,140.72,114.12,8.125,240.39,6.09,0.09379,1.055,175.49,301.62,26.78,19.23,0.7655,0.8467,1.302,0.1478,348.05,10.7,0.01052,0.004776,19.72,4.483,8.713,1.504,2.341,0.1605,0.016,31575.45,47749.21,0.04973,0.4672,0.8229,0.7151,1.221,48.79,0.03352,0.0843,0.00863,0.6581,0.1046
1633136400,47759.78,3298.01,0.0002504,7.6e-06,0.2207,159.31,1.031,113.32,38.21,12.62,1.0,418.4,32.18,2.224,70.67,166.92,0.09386,1.0,38.65,6.599,26.35,4.263,67.05,1.745,0.05874,544.46,50.77,53.66,54.92,3.06e-06,17.12,0.2966,5.91,26.26,0.003406,1.246,0.06843,1.0,0.1086,22.33,12.28,1.897,0.3606,1.396,0.0564,2.504,8.33,7.661,254.27,325.24,10.79,0.07104,0.7776,0.1578,42.37,0.0004298,2.87,0.7075,0.5785,0.2855,141.32,113.62,8.07,236.56,6.11,0.09493,1.044,175.42,301.99,26.31,18.39,0.7584,0.8473,1.331,0.1457,346.64,10.59,0.01051,0.004749,19.74,4.48,8.796,1.514,2.354,0.1603,0.01597,31370.58,47759.47,0.04982,0.4757,0.793,0.7131,1.225,48.38,0.03379,0.08423,0.008573,0.6622,0.1047
1633140000,47729.66,3292.55,0.0002484,7.55e-06,0.2196,159.04,1.025,114.03,37.86,12.69,0.9999,417.6,32.42,2.223,71.28,167.58,0.09353,1.0,38.42,6.599,26.23,4.264,66.96,1.74,0.05871,542.69,51.08,53.55,54.7,3e-06,17.18,0.296,6.019,26.05,0.0034,1.241,0.06832,1.0,0.1084,22.34,12.25,1.888,0.362,1.389,0.05634,2.508,8.31,7.68,254.45,325.55,10.71,0.07039,0.7883,0.1573,42.22,0.0004296,2.871,0.7073,0.5805,0.2849,140.66,113.36,8.043,236.41,6.068,0.09595,1.072,174.51,300.07,26.13,18.45,0.7532,0.8465,1.264,0.1503,346.8,10.57,0.0105,0.004774,19.73,4.453,8.713,1.515,2.42,0.1606,0.016,31370.16,47726.69,0.04986,0.4843,0.7843,0.7121,1.209,48.45,0.03362,0.08413,0.008564,0.6602,0.1044
1633143600,47540.23,3269.4,0.0002477,7.43e-06,0.2169,156.79,1.014,111.27,37.39,12.85,1.0,415.03,31.82,2.205,72.16,165.97,0.093,1.0,37.7,6.582,25.94,4.215,66.13,1.715,0.058,538.63,50.2,53.03,53.87,2.92e-06,17.05,0.2939,6.012,25.66,0.003381,1.23,0.06774,1.0,0.1066,23.37,11.97,1.885,0.3611,1.37,0.05545,2.472,8.174,7.602,252.91,320.93,10.56,0.06833,0.7934,0.1551,41.75,0.0004279,2.833,0.6993,0.5779,0.2816,139.1,112.29,7.96,234.37,6.08,0.09513,1.083,172.67,297.98,25.97,18.12,0.7413,0.8394,1.245,0.1564,342.33,10.5,0.01046,0.004708,19.52,4.42,8.394,1.508,2.37,0.1592,0.01582,31151.27,47524.36,0.04948,0.4699,0.7782,0.6997,1.179,47.35,0.03336,0.08352,0.008531,0.6486,0.1034
1633147200,47598.32,3272.96,0.0002458,7.52e-06,0.2172,157.67,1.017,113.35,37.23,12.73,0.9996,412.76,31.92,2.204,70.89,165.85,0.09281,1.001,37.86,6.709,25.95,4.219,66.26,1.72,0.05855,539.76,50.05,53.18,53.86,2.91e-06,17.09,0.2945,6.219,25.55,0.003367,1.232,0.06775,1.0,0.1066,23.04,12.17,1.907,0.3635,1.375,0.05561,2.476,8.221,7.568,253.79,319.7,10.59,0.06919,0.7961,0.1563,41.85,0.0004284,2.844,0.7011,0.5802,0.2821,138.89,112.38,7.939,238.32,6.05,0.09457,1.133,173.02,298.63,26.06,18.29,0.7419,0.838,1.218,0.1571,344.14,10.45,0.01047,0.004746,19.52,4.445,8.404,1.506,2.362,0.1601,0.01582,31261.81,47556.11,0.04914,0.4727,0.7783,0.7045,1.187,46.92,0.03345,0.08332,0.008509,0.651,0.104
1633150800,47772.61,3281.9,0.0002468,7.53e-06,0.2177,157.53,1.022,112.23,37.62,12.76,1.0,414.28,31.95,2.214,70.61,166.25,0.09323,1.001,38.28,7.06,26.01,4.231,66.74,1.737,0.05876,540.79,50.53,53.39,54.27,2.91e-06,17.07,0.2953,6.14,25.52,0.003378,1.239,0.06794,1.0,0.1077,22.7,12.14,1.954,0.3662,1.379,0.05573,2.488,8.238,7.634,254.44,322.33,10.62,0.07082,0.797,0.1579,42.04,0.00043,2.867,0.7061,0.6061,0.2831,139.4,112.98,7.971,246.84,6.1,0.0954,1.132,173.7,300.47,26.13,18.38,0.7441,0.8407,1.205,0.1529,346.45,10.4,0.01051,0.004792,19.66,4.5,8.453,1.512,2.385,0.1605,0.01591,31285.74,47772.61,0.04929,0.4774,0.7806,0.7137,1.191,47.82,0.03369,0.08356,0.008569,0.6547,0.1052
1633154400,47835.01,3284.64,0.0002421,7.54e-06,0.2182,160.06,1.022,115.79,37.73,12.73,1.0,416.79,32.24,2.219,71.14,166.6,0.09343,1.001,38.23,7.054,26.13,4.241,67.16,1.745,0.05836,542.93,50.7,53.5,54.59,2.93e-06,18.38,0.2959,6.182,25.81,0.003391,1.244,0.06825,1.0,0.1078,23.2,12.22,1.951,0.3714,1.395,0.0561,2.501,8.312,7.639,254.82,324.73,10.66,0.07203,0.8034,0.1597,42.19,0.0004305,2.885,0.7136,0.6133,0.2835,139.53,113.56,8.216,248.96,6.201,0.09534,1.122,173.98,300.59,26.24,18.51,0.7479,0.8409,1.224,0.1516,346.88,10.48,0.01052,0.004894,19.74,4.5,8.385,1.512,2.408,0.1604,0.01607,31415.34,47791.51,0.0492,0.4798,0.7878,0.7062,1.199,48.17,0.03385,0.08435,0.008639,0.6559,0.1059
1633158000,47764.64,3281.9,0.0002473,7.52e-06,0.2181,158.58,1.018,114.79,37.73,13.04,1.0,419.04,32.07,2.217,71.04,166.75,0.09328,1.001,38.39,7.158,26.12,4.234,66.97,1.751,0.05875,542.61,50.48,53.57,54.78,2.94e-06,18.28,0.2952,6.154,25.8,0.00339,1.24,0.06823,1.0,0.108,22.88,12.26,1.923,0.3792,1.384,0.05612,2.49,8.328,7.671,256.54,326.4,10.67,0.07072,0.8099,0.1615,42.15,0.0004299,2.897,0.7258,0.6113,0.2835,138.28,113.49,8.181,257.98,6.244,0.09534,1.122,174.53,302.19,26.16,18.54,0.7544,0.8405,1.232,0.1514,347.52,10.47,0.01051,0.004824,19.72,4.49,8.367,1.535,2.41,0.1604,0.01599,31341.97,47751.65,0.04955,0.4799,0.7915,0.7117,1.196,47.91,0.03379,0.0842,0.008587,0.6561,0.1083
1633161600,47759.57,3286.0,0.000246,7.48e-06,0.2163,157.92,1.014,113.05,37.7,12.97,1.0,420.19,32.31,2.213,69.35,166.82,0.09289,1.001,37.98,7.106,26.09,4.218,66.58,1.733,0.05874,541.12,50.53,53.29,54.68,2.93e-06,18.17,0.2939,6.112,25.81,0.003371,1.232,0.06772,1.0,0.1074,23.8,12.18,1.916,0.3851,1.379,0.0558,2.568,8.309,7.747,254.99,328.57,10.67,0.07091,0.8143,0.1695,42.02,0.0004298,2.887,0.724,0.6068,0.2819,138.74,113.29,8.258,255.08,6.274,0.09757,1.139,174.27,303.04,26.07,18.69,0.7479,0.8357,1.23,0.15,345.63,10.41,0.01051,0.00483,19.78,4.48,8.441,1.519,2.4,0.1598,0.01583,31298.75,47712.72,0.04954,0.4785,0.7836,0.7088,1.186,47.62,0.03371,0.08406,0.008523,0.6496,0.1146
1633165200,47735.87,3302.3,0.0002469,7.58e-06,0.2178,158.26,1.019,111.98,37.76,13.46,1.0,425.15,32.23,2.218,69.27,167.16,0.09328,1.001,38.49,7.124,26.26,4.239,66.73,1.746,0.05872,540.37,50.8,53.56,54.92,2.93e-06,18.25,0.2957,6.089,26.08,0.003381,1.24,0.06819,1.0,0.1078,24.13,12.24,1.935,0.3797,1.384,0.05614,2.586,8.351,7.752,254.38,331.65,10.76,0.07087,0.8178,0.1702,42.13,0.0004296,2.938,0.7258,0.6028,0.2835,139.15,113.42,8.428,253.33,6.351,0.09961,1.125,175.14,305.95,26.28,18.51,0.7582,0.8398,1.242,0.1508,347.2,10.49,0.0105,0.004854,20.04,4.5,8.397,1.531,2.402,0.1603,0.01589,31593.37,47731.1,0.04972,0.4789,0.7842,0.7166,1.19,47.97,0.03454,0.08514,0.008554,0.6548,0.1143
1633168800,47636.24,3285.47,0.0002468,7.52e-06,0.2165,158.91,1.015,111.44,37.69,14.19,1.0,422.53,32.04,2.212,68.91,166.39,0.0929,1.001,38.26,7.235,26.13,4.235,66.79,1.731,0.05812,539.24,50.25,53.19,54.69,2.93e-06,18.4,0.2944,6.113,25.9,0.00338,1.237,0.0679,1.0,0.1074,23.86,12.32,2.03,0.3817,1.381,0.05587,2.629,8.471,7.846,252.81,326.28,10.74,0.07016,0.8413,0.1675,41.89,0.0004287,2.915,0.72,0.5955,0.282,139.0,113.61,8.545,254.52,6.364,0.09956,1.111,173.54,306.19,26.14,18.4,0.7509,0.8364,1.238,0.1472,345.42,10.4,0.01048,0.004798,19.87,4.48,8.399,1.52,2.401,0.1596,0.01587,31468.37,47636.24,0.04984,0.4742,0.7831,0.7103,1.188,48.73,0.03401,0.08464,0.008548,0.65,0.1112
1633172400,47719.73,3298.88,0.0002452,7.57e-06,0.2177,159.19,1.026,113.05,37.68,14.43,1.0,425.56,32.19,2.22,69.68,167.31,0.09335,1.001,39.01,7.439,26.28,4.29,66.76,1.752,0.0587,541.14,50.4,53.43,54.99,2.93e-06,18.44,0.2964,6.228,26.08,0.003366,1.238,0.06796,1.0,0.1083,23.87,12.61,2.025,0.3879,1.384,0.05618,2.607,8.476,7.955,255.83,330.11,10.81,0.07017,0.825,0.1703,42.23,0.0004295,2.907,0.7264,0.5965,0.2836,139.48,114.1,8.589,252.72,6.56,0.1004,1.129,174.99,308.31,26.43,18.43,0.7529,0.8353,1.246,0.147,345.81,10.45,0.0105,0.004816,20.05,4.46,8.383,1.523,2.407,0.16,0.01593,31663.58,47734.79,0.0499,0.4792,0.7868,0.7105,1.188,48.87,0.03426,0.08511,0.00852,0.6509,0.1127
1633176000,47757.67,3302.88,0.0002411,7.6e-06,0.218,161.7,1.031,113.56,37.96,15.07,1.0,423.75,32.11,2.236,69.43,168.45,0.09349,1.001,39.14,7.62,26.39,4.297,67.1,1.781,0.05779,543.96,50.77,53.5,55.77,2.9e-06,18.3,0.2982,6.233,26.13,0.003387,1.25,0.06844,1.0,0.1154,24.25,12.59,2.058,0.3959,1.397,0.05612,2.601,8.682,7.933,256.41,333.32,10.83,0.07032,0.8206,0.169,42.43,0.0004298,2.895,0.7301,0.5938,0.2851,140.41,114.38,8.569,255.36,6.53,0.09965,1.12,176.03,307.48,26.41,18.46,0.7561,0.8414,1.255,0.149,347.68,10.53,0.01051,0.004888,20.05,4.49,8.367,1.519,2.41,0.1619,0.01612,31739.06,47726.62,0.05009,0.4814,0.7974,0.7125,1.189,48.67,0.03478,0.08536,0.00854,0.654,0.112
1633179600,47859.95,3317.98,0.0002465,7.62e-06,0.219,167.47,1.035,111.95,38.38,15.35,0.9999,423.98,32.45,2.249,70.74,170.18,0.09427,1.001,39.24,7.547,26.67,4.324,67.1,1.81,0.05887,546.56,51.05,54.15,56.12,2.92e-06,18.21,0.2985,6.215,26.19,0.003444,1.255,0.06848,1.001,0.1143,23.76,12.58,2.043,0.3991,1.46,0.05641,2.591,8.888,7.964,258.73,340.86,11.01,0.07286,0.823,0.1673,42.77,0.0004307,2.945,0.7292,0.5882,0.2863,140.66,115.01,8.555,254.85,6.408,0.1007,1.194,176.65,312.16,26.52,18.5,0.7595,0.8464,1.26,0.1479,349.98,10.68,0.01053,0.00501,20.16,4.58,8.361,1.536,2.421,0.163,0.01619,31803.44,47859.95,0.05011,0.4829,0.8007,0.7136,1.203,48.87,0.03488,0.08534,0.008546,0.6609,0.1113
1633183200,48044.46,3368.38,0.0002411,7.67e-06,0.2234,167.95,1.04,113.46,40.77,14.93,1.0,428.5,32.84,2.264,71.07,171.58,0.09507,1.001,39.39,7.543,27.01,4.368,68.61,1.824,0.05861,552.99,51.7,54.4,56.78,2.96e-06,18.24,0.3028,6.218,26.52,0.003449,1.268,0.06905,1.0,0.1144,24.12,12.61,2.06,0.4147,1.464,0.0573,2.614,8.861,8.115,258.77,342.5,11.1,0.07272,0.8319,0.1698,43.25,0.0004324,3.024,0.737,0.6008,0.2903,141.83,115.64,8.838,255.79,6.449,0.1012,1.238,179.11,316.51,26.6,18.83,0.7648,0.8534,1.287,0.1499,352.49,10.68,0.01057,0.005154,20.26,4.61,8.419,1.55,2.441,0.1633,0.01632,32094.25,48044.46,0.05053,0.4913,0.8034,0.7377,1.218,49.63,0.03528,0.08618,0.008594,0.6659,0.1121
1633186800,47866.21,3391.42,0.000244,7.72e-06,0.2222,170.61,1.041,115.16,41.04,14.91,0.9993,432.32,32.97,2.29,71.51,171.95,0.09531,1.001,39.77,7.471,27.29,4.371,70.12,1.833,0.05935,552.85,51.68,54.2,56.92,2.98e-06,18.3,0.3079,6.162,26.71,0.003454,1.285,0.06956,0.9993,0.1146,23.55,12.52,2.039,0.4121,1.461,0.05803,2.613,8.764,8.185,259.34,345.53,11.27,0.07244,0.831,0.1702,43.17,0.0004787,3.028,0.7399,0.5936,0.2919,141.97,116.41,8.646,251.73,6.529,0.1009,1.24,179.69,317.88,26.75,18.8,0.7693,0.8591,1.302,0.1489,354.64,10.73,0.01053,0.005121,20.34,4.65,8.468,1.558,2.45,0.1656,0.01637,32193.97,47866.21,0.05062,0.4885,0.8008,0.7495,1.209,49.69,0.03627,0.08645,0.00871,0.6712,0.1116
1633190400,48028.01,3435.22,0.00024,7.76e-06,0.2241,172.78,1.051,113.83,40.85,15.09,0.9999,435.19,33.18,2.319,73.73,172.34,0.09559,1.001,40.54,7.639,27.46,4.415,73.0,1.821,0.05955,554.72,52.26,54.84,57.56,3.02e-06,18.49,0.3111,6.238,26.9,0.003471,1.298,0.0697,1.0,0.1151,23.2,12.64,2.029,0.4085,1.459,0.05778,2.649,8.822,8.136,260.6,348.83,11.3,0.07269,0.8327,0.1717,43.45,0.0004803,3.055,0.7471,0.5886,0.2945,141.49,116.95,8.676,254.11,6.439,0.1008,1.277,180.59,321.68,26.79,18.92,0.7707,0.8621,1.289,0.1522,358.35,10.95,0.01057,0.00529,20.34,4.59,8.536,1.562,2.466,0.1661,0.01646,32478.3,48028.01,0.05071,0.4902,0.8044,0.7454,1.212,49.71,0.03619,0.08714,0.008704,0.6733,0.1125
1633194000,47910.22,3431.4,0.0002404,7.76e-06,0.2239,173.12,1.05,112.92,41.46,15.24,1.0,434.04,33.04,2.303,72.62,171.59,0.09555,1.0,41.33,7.576,27.45,4.408,73.3,1.837,0.05989,555.76,51.88,54.38,57.5,3.01e-06,18.53,0.3132,6.228,26.93,0.003489,1.3,0.06962,1.0,0.1146,23.28,12.57,2.028,0.4023,1.47,0.05758,2.629,8.808,8.087,260.3,347.95,11.26,0.0734,0.8282,0.17,43.34,0.0004791,3.03,0.7518,0.5807,0.2936,141.05,116.47,8.646,251.91,6.426,0.1002,1.269,180.55,320.59,26.89,18.87,0.7737,0.8613,1.288,0.1519,362.24,11.03,0.01054,0.005319,20.3,4.64,8.502,1.564,2.449,0.1655,0.01655,32435.16,47910.22,0.05033,0.4905,0.804,0.7531,1.212,49.68,0.03578,0.08668,0.008719,0.6712,0.112
1633197600,47896.63,3441.34,0.0002405,7.73e-06,0.2234,172.09,1.049,115.6,41.81,15.53,1.0,434.75,33.1,2.306,73.21,171.69,0.09524,1.001,40.99,7.604,27.64,4.415,72.66,1.869,0.05939,559.43,51.8,54.65,57.49,3e-06,18.52,0.3149,6.229,27.0,0.003483,1.34,0.06962,1.0,0.1157,23.19,12.61,2.026,0.4037,1.517,0.05771,2.629,8.821,8.08,261.76,347.72,11.28,0.07433,0.8277,0.17,43.36,0.000479,3.036,0.7545,0.5915,0.2918,141.49,116.96,8.54,251.51,6.415,0.1004,1.269,181.05,322.34,26.95,18.91,0.7695,0.8627,1.293,0.1523,362.15,11.02,0.01054,0.005368,20.41,4.62,8.453,1.561,2.442,0.1653,0.01653,32580.92,47896.63,0.05058,0.4893,0.8025,0.7502,1.216,52.26,0.03601,0.0869,0.008725,0.6738,0.1118
1633201200,48260.5,3467.23,0.000247,7.95e-06,0.2245,174.99,1.063,114.45,41.73,15.7,0.9997,438.4,33.11,2.312,72.87,172.17,0.09573,1.0,40.63,7.619,27.72,4.452,72.58,1.859,0.05936,560.3,52.18,54.87,57.8,3e-06,18.5,0.3187,6.269,27.23,0.0035,1.341,0.06997,1.0,0.116,23.38,12.71,2.018,0.4029,1.514,0.05773,2.632,8.92,8.079,259.3,350.4,11.29,0.07385,0.8279,0.1711,43.53,0.0004826,3.167,0.7535,0.5991,0.2923,141.55,117.08,8.707,254.98,6.458,0.1002,1.301,182.38,322.21,27.09,19.01,0.7803,0.8656,1.303,0.1511,361.41,11.05,0.01062,0.005548,20.37,4.611,8.506,1.572,2.448,0.1655,0.01656,32726.54,48260.5,0.05027,0.4935,0.8062,0.7628,1.234,54.2,0.03601,0.08805,0.008778,0.6775,0.1125
1633204800,48021.93,3428.07,0.0002469,8.2e-06,0.2222,173.4,1.052,110.28,41.65,16.18,1.0,434.25,32.7,2.293,72.65,170.89,0.09475,1.0,39.87,7.492,27.46,4.405,71.26,1.838,0.05955,557.53,51.43,54.24,56.96,2.96e-06,18.38,0.3184,6.205,26.91,0.00347,1.327,0.06945,1.0,0.1131,22.56,12.66,2.0,0.3987,1.488,0.05718,2.613,8.768,7.933,257.25,345.65,11.21,0.07175,0.8276,0.1678,43.01,0.0004802,3.118,0.7448,0.5891,0.289,140.56,116.07,8.476,251.35,6.374,0.09902,1.266,180.47,318.95,26.8,19.01,0.7711,0.8596,1.311,0.1489,359.67,10.89,0.01056,0.005691,20.33,4.54,8.395,1.552,2.417,0.1647,0.01645,32369.63,48021.93,0.0501,0.487,0.7968,0.7367,1.223,53.45,0.03546,0.08693,0.008751,0.6716,0.1137
1633208400,48156.23,3448.8,0.000242,8.08e-06,0.2224,173.29,1.058,109.91,41.97,15.87,1.0,436.54,32.83,2.31,72.23,171.98,0.09535,1.001,40.01,7.446,27.64,4.426,71.37,1.826,0.05971,557.65,51.85,54.42,56.96,3e-06,18.41,0.3251,6.256,27.01,0.003474,1.338,0.06977,0.9997,0.1141,23.29,13.31,2.022,0.4026,1.502,0.05735,2.615,8.826,7.951,258.74,347.35,11.21,0.07246,0.8279,0.1682,43.12,0.0004816,3.122,0.7517,0.5993,0.2901,141.1,116.39,8.562,253.21,6.385,0.0994,1.246,181.55,320.19,26.72,19.02,0.7748,0.8619,1.312,0.1488,359.78,10.94,0.01059,0.005691,20.39,4.58,8.376,1.556,2.429,0.165,0.01652,32522.12,48156.23,0.05035,0.4877,0.8019,0.7469,1.23,55.96,0.03571,0.08691,0.008749,0.6722,0.1138
1633212000,48087.25,3425.87,0.0002469,8.12e-06,0.2216,171.74,1.055,109.14,42.41,15.69,1.0,435.38,32.63,2.296,71.28,171.53,0.09505,1.001,39.45,7.334,27.47,4.398,70.4,1.815,0.05963,557.33,51.44,54.14,56.75,2.99e-06,18.48,0.3214,6.187,26.65,0.003507,1.329,0.06961,1.0,0.114,23.14,13.9,2.0,0.3942,1.496,0.05731,2.606,8.852,8.045,256.69,342.25,11.08,0.07297,0.8275,0.1679,43.22,0.0004809,3.112,0.7448,0.5887,0.2889,141.09,115.94,8.518,251.83,6.466,0.0989,1.225,181.0,317.08,26.66,18.79,0.7679,0.8615,1.306,0.1486,357.01,11.22,0.01058,0.005755,20.33,4.57,8.357,1.537,2.42,0.1651,0.01646,32449.41,48087.25,0.05018,0.4879,0.8008,0.7487,1.233,56.17,0.03574,0.08698,0.00874,0.6718,0.113
1633215600,47669.02,3389.48,0.0002466,7.88e-06,0.2187,168.99,1.037,107.81,41.59,15.55,0.9998,427.4,32.04,2.25,69.72,169.1,0.09355,1.0,38.62,7.338,26.93,4.327,69.17,1.772,0.05911,552.01,49.61,53.28,56.12,2.9e-06,18.05,0.3167,6.06,26.15,0.003433,1.295,0.06837,0.9997,0.1113,23.23,13.8,1.952,0.3863,1.46,0.05623,2.538,8.616,7.84,252.98,337.69,10.9,0.07054,0.8028,0.1634,42.35,0.0004767,3.055,0.7269,0.5814,0.2834,138.91,114.21,8.242,245.54,6.292,0.0966,1.225,177.92,314.27,26.31,18.63,0.7521,0.8445,1.268,0.1443,353.32,10.79,0.01049,0.005694,19.98,4.46,8.303,1.506,2.383,0.1623,0.01605,31947.28,47669.02,0.04972,0.4748,0.7856,0.7423,1.199,58.3,0.03488,0.08512,0.00858,0.6664,0.1104
1633219200,47309.44,3367.51,0.00024,7.74e-06,0.2169,167.88,1.03,105.42,43.53,15.14,1.0,424.15,31.52,2.234,68.31,167.17,0.09308,1.001,38.27,8.099,26.73,4.26,68.6,1.747,0.05772,546.82,48.7,52.46,55.7,2.84e-06,17.97,0.3139,5.947,25.98,0.003402,1.28,0.06796,1.0,0.1092,22.24,13.24,1.926,0.3801,1.432,0.05482,2.496,9.021,7.711,251.73,334.25,10.72,0.0693,0.7853,0.1618,41.73,0.0004731,2.983,0.7137,0.5855,0.2792,138.47,113.31,8.09,240.99,6.184,0.09544,1.182,175.19,311.3,25.99,18.23,0.7424,0.8337,1.245,0.1405,347.24,10.6,0.01041,0.00596,19.9,4.37,7.873,1.483,2.341,0.1597,0.01583,31612.37,47309.44,0.04928,0.483,0.7691,0.7307,1.19,55.4,0.03438,0.08465,0.008531,0.6489,0.1091
1633222800,47557.04,3391.3,0.0002352,7.84e-06,0.2182,169.23,1.037,107.4,44.64,16.12,1.0,425.6,31.84,2.245,69.15,167.74,0.09363,1.001,39.0,8.076,26.99,4.304,69.34,1.771,0.05754,551.19,49.2,52.85,55.81,2.83e-06,17.93,0.3167,6.013,26.21,0.003418,1.302,0.06827,0.9999,0.1103,22.47,13.59,2.017,0.3929,1.443,0.05524,2.531,9.215,7.833,253.43,338.84,10.84,0.0701,0.7883,0.1641,42.16,0.0004756,3.023,0.7222,0.5804,0.2821,138.82,113.66,8.396,243.63,6.23,0.09634,1.198,175.72,313.55,26.76,18.39,0.7521,0.8371,1.256,0.1417,348.5,10.72,0.01046,0.005969,19.74,4.399,7.912,1.503,2.359,0.161,0.01597,31892.29,47557.04,0.04908,0.4988,0.7763,0.7563,1.197,57.16,0.03482,0.08495,0.008572,0.6569,0.1105
1633226400,47655.0,3400.96,0.0002363,7.92e-06,0.2178,168.36,1.042,107.41,43.88,17.0,1.0,426.8,31.75,2.251,69.12,167.33,0.09382,1.001,39.1,8.068,26.97,4.32,69.86,1.774,0.05766,552.8,49.2,53.03,55.99,2.82e-06,18.09,0.3181,6.04,26.19,0.003436,1.324,0.0686,0.9998,0.1101,22.44,14.31,2.049,0.4026,1.45,0.05516,2.545,9.147,8.417,253.57,339.47,10.87,0.06955,0.794,0.1657,42.32,0.0004766,3.06,0.7284,0.572,0.2835,139.06,114.16,8.316,243.93,6.325,0.09702,1.194,176.09,314.74,27.29,18.34,0.7521,0.8379,1.258,0.1415,349.55,10.75,0.01048,0.005986,19.8,4.47,7.843,1.507,2.371,0.161,0.01598,31814.16,47702.65,0.04975,0.4976,0.7705,0.755,1.199,55.42,0.03501,0.08534,0.008613,0.655,0.1106
